hotel_id,Hotel Property,Arrival Date,Year,Arrival Months,Seasons,country,available Rooms,Room Sold,ADR,Revenue,market_segment,distribution_channel,to_name,company,lead_time,reservation_status_date,Reservation Status
2,Casa Property,21/02/22,2022,Feb,Peak Season,NL,14,15,272.03,4080.44,Business,TA/TO,ZanziTours,Company A,127,03/02/22,Canceled
6,Fun Property,21/02/22,2022,Feb,Peak Season,LV,20,22,307.06,6755.42,Business,OTA,Oceanic Travels,Company B,142,19/02/22,Confirmed
5,Loop Property,21/02/22,2022,Feb,Peak Season,LV,17,18,283.96,5111.31,Corporate,Group,Oceanic Travels,Company B,71,26/01/22,No Show
4,Michamvi Property,21/02/22,2022,Feb,Peak Season,UK,18,19,249.69,4744.13,Business,OTA,TO Africa,Company A,117,05/02/22,Confirmed
7,Mwezi Property,21/02/22,2022,Feb,Peak Season,LT,22,24,316.17,7588.18,Business,OTA,Oceanic Travels,,104,26/01/22,Confirmed
3,Nur Property,21/02/22,2022,Feb,Peak Season,UK,17,18,246.51,4437.16,Corporate,Website,ZanziTours,Company B,178,01/02/22,No Show
1,Kasha Property,22/02/22,2022,Feb,Peak Season,SI,6,6,959.04,5754.26,Corporate,OTA,ZanziTours,,64,03/02/22,No Show
2,Casa Property,22/02/22,2022,Feb,Peak Season,HU,14,15,253.59,3803.83,Business,OTA,ZanziTours,,151,03/02/22,Canceled
6,Fun Property,22/02/22,2022,Feb,Peak Season,IN,20,22,275.21,6054.62,Group,OTA,Sunset Ltd,Company B,26,09/02/22,No Show
5,Loop Property,22/02/22,2022,Feb,Peak Season,BR,17,18,319.26,5746.61,Business,Group,Sunset Ltd,Company A,15,26/01/22,Canceled
4,Michamvi Property,22/02/22,2022,Feb,Peak Season,CN,18,19,321.18,6102.4,Group,OTA,Sunset Ltd,,141,20/02/22,No Show
7,Mwezi Property,22/02/22,2022,Feb,Peak Season,JP,22,24,237.58,5701.91,Group,OTA,TO Africa,Company C,123,26/01/22,Canceled
3,Nur Property,22/02/22,2022,Feb,Peak Season,IN,17,18,332.43,5983.66,Leisure,OTA,TO Africa,Company B,11,15/02/22,No Show
1,Kasha Property,23/02/22,2022,Feb,Peak Season,JP,6,6,957.95,5747.72,Corporate,Website,Sunset Ltd,,112,12/02/22,Canceled
2,Casa Property,23/02/22,2022,Feb,Peak Season,LU,14,15,306.16,4592.35,Leisure,Direct,Oceanic Travels,Company B,67,21/02/22,Canceled
6,Fun Property,23/02/22,2022,Feb,Peak Season,RO,20,22,329.4,7246.89,Leisure,Website,Sunset Ltd,,67,02/02/22,Canceled
5,Loop Property,23/02/22,2022,Feb,Peak Season,PL,17,18,304.4,5479.22,Leisure,OTA,Oceanic Travels,,44,08/02/22,No Show
4,Michamvi Property,23/02/22,2022,Feb,Peak Season,FR,18,19,316.87,6020.53,Group,Direct,TO Africa,Company B,16,27/01/22,Confirmed
7,Mwezi Property,23/02/22,2022,Feb,Peak Season,UK,22,24,253.3,6079.1,Corporate,Group,Sunset Ltd,Company A,30,06/02/22,Confirmed
3,Nur Property,23/02/22,2022,Feb,Peak Season,IN,17,18,304.1,5473.81,Business,OTA,ZanziTours,,22,21/02/22,No Show
1,Kasha Property,24/02/22,2022,Feb,Peak Season,SG,6,6,734.17,4404.99,Leisure,TA/TO,Oceanic Travels,Company A,71,03/02/22,Canceled
2,Casa Property,24/02/22,2022,Feb,Peak Season,SK,14,15,287.14,4307.16,Group,OTA,Sunset Ltd,Company B,86,03/02/22,Canceled
6,Fun Property,24/02/22,2022,Feb,Peak Season,IE,20,22,338.84,7454.58,Corporate,Direct,Oceanic Travels,Company B,118,06/02/22,No Show
5,Loop Property,24/02/22,2022,Feb,Peak Season,AT,17,18,294.05,5292.88,Leisure,Group,Sunset Ltd,Company C,67,09/02/22,Confirmed
4,Michamvi Property,24/02/22,2022,Feb,Peak Season,UK,18,19,297.09,5644.7,Leisure,OTA,Oceanic Travels,Company B,164,31/01/22,No Show
7,Mwezi Property,24/02/22,2022,Feb,Peak Season,DK,22,24,270.22,6485.35,Business,Website,Sunset Ltd,Company A,131,12/02/22,No Show
3,Nur Property,24/02/22,2022,Feb,Peak Season,AU,17,18,298.13,5366.27,Group,TA/TO,Sunset Ltd,,143,03/02/22,Confirmed
1,Kasha Property,25/02/22,2022,Feb,Peak Season,JP,6,6,917.25,5503.47,Leisure,Website,ZanziTours,Company A,77,09/02/22,Confirmed
2,Casa Property,25/02/22,2022,Feb,Peak Season,SI,14,15,237.26,3558.9,Corporate,Group,Oceanic Travels,Company C,45,03/02/22,Canceled
6,Fun Property,25/02/22,2022,Feb,Peak Season,BR,20,22,310.79,6837.35,Group,OTA,ZanziTours,Company C,110,15/02/22,Canceled
5,Loop Property,25/02/22,2022,Feb,Peak Season,FR,17,18,249.89,4497.93,Group,Website,ZanziTours,Company C,49,31/01/22,Canceled
4,Michamvi Property,25/02/22,2022,Feb,Peak Season,UK,18,19,320.48,6089.16,Corporate,OTA,Oceanic Travels,,75,12/02/22,Confirmed
7,Mwezi Property,25/02/22,2022,Feb,Peak Season,EE,22,24,257.2,6172.86,Corporate,OTA,Sunset Ltd,,170,11/02/22,Canceled
3,Nur Property,25/02/22,2022,Feb,Peak Season,SI,17,18,255.35,4596.23,Business,OTA,Oceanic Travels,,127,21/02/22,Canceled
1,Kasha Property,26/02/22,2022,Feb,Peak Season,DK,6,6,877.4,5264.39,Business,TA/TO,ZanziTours,Company B,121,30/01/22,Canceled
2,Casa Property,26/02/22,2022,Feb,Peak Season,SK,14,15,263.97,3959.52,Group,OTA,TO Africa,Company C,73,14/02/22,No Show
6,Fun Property,26/02/22,2022,Feb,Peak Season,AU,20,22,282.36,6211.82,Group,OTA,TO Africa,Company C,24,29/01/22,Confirmed
5,Loop Property,26/02/22,2022,Feb,Peak Season,NL,17,18,264.77,4765.79,Business,Website,Oceanic Travels,Company C,117,22/02/22,No Show
4,Michamvi Property,26/02/22,2022,Feb,Peak Season,CZ,18,19,293.09,5568.64,Corporate,Direct,Oceanic Travels,Company C,121,25/02/22,No Show
7,Mwezi Property,26/02/22,2022,Feb,Peak Season,AT,22,24,336.96,8086.93,Business,Group,ZanziTours,Company B,86,30/01/22,No Show
3,Nur Property,26/02/22,2022,Feb,Peak Season,AT,17,18,278.27,5008.88,Leisure,OTA,Oceanic Travels,,97,11/02/22,Canceled
1,Kasha Property,27/02/22,2022,Feb,Peak Season,LT,6,6,920.86,5525.14,Business,OTA,Sunset Ltd,Company C,103,09/02/22,Confirmed
2,Casa Property,27/02/22,2022,Feb,Peak Season,LU,14,15,255.96,3839.36,Leisure,OTA,TO Africa,Company B,85,23/02/22,Canceled
6,Fun Property,27/02/22,2022,Feb,Peak Season,SI,20,22,324.07,7129.47,Group,OTA,ZanziTours,Company A,29,09/02/22,No Show
5,Loop Property,27/02/22,2022,Feb,Peak Season,CH,17,18,263.87,4749.72,Business,TA/TO,ZanziTours,Company B,112,23/02/22,Canceled
4,Michamvi Property,27/02/22,2022,Feb,Peak Season,DK,18,19,289.25,5495.84,Leisure,OTA,Sunset Ltd,Company A,124,31/01/22,No Show
7,Mwezi Property,27/02/22,2022,Feb,Peak Season,CA,22,24,290.17,6964.18,Leisure,Website,TO Africa,Company A,30,24/02/22,Canceled
3,Nur Property,27/02/22,2022,Feb,Peak Season,BG,17,18,265.34,4776.12,Corporate,TA/TO,ZanziTours,Company A,5,31/01/22,No Show
1,Kasha Property,28/02/22,2022,Feb,Peak Season,EE,6,6,892.89,5357.34,Leisure,TA/TO,Sunset Ltd,,45,09/02/22,No Show
2,Casa Property,28/02/22,2022,Feb,Peak Season,BG,14,15,258.81,3882.16,Group,Direct,Sunset Ltd,Company C,110,11/02/22,No Show
6,Fun Property,28/02/22,2022,Feb,Peak Season,RO,20,22,268.13,5898.89,Business,Group,Oceanic Travels,Company A,78,04/02/22,No Show
5,Loop Property,28/02/22,2022,Feb,Peak Season,AT,17,18,269.26,4846.63,Business,TA/TO,ZanziTours,Company B,12,12/02/22,Confirmed
4,Michamvi Property,28/02/22,2022,Feb,Peak Season,FR,18,19,311.01,5909.21,Leisure,OTA,Oceanic Travels,,114,18/02/22,No Show
7,Mwezi Property,28/02/22,2022,Feb,Peak Season,CA,22,24,275.46,6610.93,Group,Website,Oceanic Travels,Company C,38,09/02/22,Confirmed
3,Nur Property,28/02/22,2022,Feb,Peak Season,BE,17,18,267.18,4809.2,Leisure,TA/TO,ZanziTours,,110,10/02/22,No Show
1,Kasha Property,01/03/22,2022,Mar,Shoulder Season,JP,6,6,796.5,4779.03,Group,Website,ZanziTours,,41,09/02/22,Confirmed
2,Casa Property,01/03/22,2022,Mar,Shoulder Season,SG,14,15,238.42,3576.32,Leisure,Website,Sunset Ltd,Company B,145,11/02/22,No Show
6,Fun Property,01/03/22,2022,Mar,Shoulder Season,RO,20,22,267.3,5880.63,Business,Direct,TO Africa,Company B,171,23/02/22,No Show
5,Loop Property,01/03/22,2022,Mar,Shoulder Season,US,17,18,215.38,3876.83,Group,Website,TO Africa,,135,30/01/22,No Show
4,Michamvi Property,01/03/22,2022,Mar,Shoulder Season,SK,18,19,278.88,5298.8,Leisure,OTA,Sunset Ltd,,13,15/02/22,Confirmed
7,Mwezi Property,01/03/22,2022,Mar,Shoulder Season,US,22,24,244,5855.91,Corporate,OTA,Oceanic Travels,Company B,67,31/01/22,Confirmed
3,Nur Property,01/03/22,2022,Mar,Shoulder Season,LV,17,18,198.39,3570.99,Group,Website,TO Africa,,159,04/02/22,No Show
1,Kasha Property,02/03/22,2022,Mar,Shoulder Season,FR,6,6,682.3,4093.82,Leisure,OTA,Oceanic Travels,Company B,138,26/02/22,No Show
2,Casa Property,02/03/22,2022,Mar,Shoulder Season,IN,14,15,244.13,3661.95,Business,Direct,Oceanic Travels,Company C,26,20/02/22,No Show
6,Fun Property,02/03/22,2022,Mar,Shoulder Season,IE,20,22,246.95,5432.9,Leisure,OTA,ZanziTours,Company A,60,26/02/22,Canceled
5,Loop Property,02/03/22,2022,Mar,Shoulder Season,AT,17,18,241.29,4343.13,Leisure,Direct,Oceanic Travels,Company B,56,09/02/22,No Show
4,Michamvi Property,02/03/22,2022,Mar,Shoulder Season,PL,18,19,221.84,4214.95,Leisure,OTA,ZanziTours,Company B,80,15/02/22,No Show
7,Mwezi Property,02/03/22,2022,Mar,Shoulder Season,SI,22,24,248.89,5973.35,Business,OTA,TO Africa,Company B,45,12/02/22,No Show
3,Nur Property,02/03/22,2022,Mar,Shoulder Season,IE,17,18,209.75,3775.5,Business,Direct,Oceanic Travels,Company B,66,23/02/22,Canceled
1,Kasha Property,03/03/22,2022,Mar,Shoulder Season,UK,6,6,669.7,4018.18,Business,Direct,ZanziTours,Company A,64,15/02/22,Confirmed
2,Casa Property,03/03/22,2022,Mar,Shoulder Season,LV,14,15,213.63,3204.49,Business,OTA,Sunset Ltd,,131,24/02/22,No Show
6,Fun Property,03/03/22,2022,Mar,Shoulder Season,IE,20,22,220.29,4846.43,Group,Website,TO Africa,Company C,24,10/02/22,Canceled
5,Loop Property,03/03/22,2022,Mar,Shoulder Season,US,17,18,232.8,4190.32,Business,OTA,Sunset Ltd,Company B,4,07/02/22,Canceled
4,Michamvi Property,03/03/22,2022,Mar,Shoulder Season,EE,18,19,266.05,5054.98,Corporate,TA/TO,TO Africa,Company B,120,19/02/22,Confirmed
7,Mwezi Property,03/03/22,2022,Mar,Shoulder Season,HU,22,24,258.92,6214.02,Corporate,TA/TO,TO Africa,Company A,122,21/02/22,No Show
3,Nur Property,03/03/22,2022,Mar,Shoulder Season,US,17,18,216.15,3890.72,Business,OTA,ZanziTours,Company A,45,18/02/22,Confirmed
1,Kasha Property,04/03/22,2022,Mar,Shoulder Season,DE,6,6,688.27,4129.61,Corporate,Website,Sunset Ltd,Company C,58,22/02/22,No Show
2,Casa Property,04/03/22,2022,Mar,Shoulder Season,SI,14,15,219,3284.94,Corporate,Direct,Oceanic Travels,Company B,117,11/02/22,Confirmed
6,Fun Property,04/03/22,2022,Mar,Shoulder Season,US,20,22,198.65,4370.27,Corporate,TA/TO,Oceanic Travels,,176,17/02/22,Confirmed
5,Loop Property,04/03/22,2022,Mar,Shoulder Season,BE,17,18,239.98,4319.67,Leisure,Direct,TO Africa,Company B,8,12/02/22,Canceled
4,Michamvi Property,04/03/22,2022,Mar,Shoulder Season,DE,18,19,208.46,3960.65,Leisure,OTA,TO Africa,,113,05/02/22,Confirmed
7,Mwezi Property,04/03/22,2022,Mar,Shoulder Season,NL,22,24,209.29,5023.08,Group,OTA,Sunset Ltd,,52,20/02/22,Confirmed
3,Nur Property,04/03/22,2022,Mar,Shoulder Season,HU,17,18,220.03,3960.47,Business,OTA,Sunset Ltd,Company A,159,23/02/22,Canceled
1,Kasha Property,05/03/22,2022,Mar,Shoulder Season,RO,6,6,738.36,4430.15,Group,OTA,ZanziTours,Company A,172,07/02/22,Canceled
2,Casa Property,05/03/22,2022,Mar,Shoulder Season,FR,14,15,206.17,3092.56,Leisure,OTA,ZanziTours,,13,14/02/22,Confirmed
6,Fun Property,05/03/22,2022,Mar,Shoulder Season,CN,20,22,206.49,4542.72,Business,TA/TO,Sunset Ltd,,17,12/02/22,Canceled
5,Loop Property,05/03/22,2022,Mar,Shoulder Season,FR,17,18,220.85,3975.32,Corporate,Corporate,TO Africa,,62,03/03/22,No Show
4,Michamvi Property,05/03/22,2022,Mar,Shoulder Season,DK,18,19,231.08,4390.59,Corporate,Website,Oceanic Travels,Company C,173,14/02/22,Confirmed
7,Mwezi Property,05/03/22,2022,Mar,Shoulder Season,HU,22,24,255.67,6136.09,Corporate,OTA,ZanziTours,Company B,25,03/03/22,Confirmed
3,Nur Property,05/03/22,2022,Mar,Shoulder Season,RO,17,18,260.99,4697.76,Leisure,Website,TO Africa,Company C,15,04/02/22,Canceled
1,Kasha Property,06/03/22,2022,Mar,Shoulder Season,CA,6,6,667.34,4004.05,Corporate,TA/TO,ZanziTours,Company C,110,03/03/22,Canceled
2,Casa Property,06/03/22,2022,Mar,Shoulder Season,LT,14,15,243.31,3649.69,Business,OTA,ZanziTours,,56,27/02/22,Canceled
6,Fun Property,06/03/22,2022,Mar,Shoulder Season,SK,20,22,210.2,4624.44,Group,Website,Sunset Ltd,Company B,129,25/02/22,No Show
5,Loop Property,06/03/22,2022,Mar,Shoulder Season,AU,17,18,251.36,4524.57,Group,OTA,Oceanic Travels,Company C,40,10/02/22,Canceled
4,Michamvi Property,06/03/22,2022,Mar,Shoulder Season,PL,18,19,205.31,3900.97,Business,Website,TO Africa,,137,01/03/22,Confirmed
7,Mwezi Property,06/03/22,2022,Mar,Shoulder Season,CA,22,24,210.17,5044.16,Leisure,OTA,Oceanic Travels,Company B,11,19/02/22,No Show
3,Nur Property,06/03/22,2022,Mar,Shoulder Season,EE,17,18,208.72,3756.93,Business,Website,Sunset Ltd,,56,28/02/22,Confirmed
1,Kasha Property,07/03/22,2022,Mar,Shoulder Season,LU,6,6,672.72,4036.33,Group,Direct,ZanziTours,Company C,23,24/02/22,No Show
2,Casa Property,07/03/22,2022,Mar,Shoulder Season,CH,14,15,213.25,3198.74,Corporate,OTA,ZanziTours,,92,10/02/22,No Show
6,Fun Property,07/03/22,2022,Mar,Shoulder Season,ZA,20,22,237.85,5232.75,Group,OTA,TO Africa,Company B,61,27/02/22,Canceled
5,Loop Property,07/03/22,2022,Mar,Shoulder Season,EE,17,18,242.05,4356.87,Leisure,Website,TO Africa,Company C,47,05/02/22,Confirmed
4,Michamvi Property,07/03/22,2022,Mar,Shoulder Season,AT,18,19,249.91,4748.33,Group,OTA,TO Africa,Company C,135,19/02/22,Confirmed
7,Mwezi Property,07/03/22,2022,Mar,Shoulder Season,AT,22,24,221.33,5311.83,Leisure,Direct,TO Africa,Company A,72,08/02/22,Confirmed
3,Nur Property,07/03/22,2022,Mar,Shoulder Season,RO,17,18,206.41,3715.45,Business,Direct,Oceanic Travels,Company B,166,01/03/22,Canceled
1,Kasha Property,08/03/22,2022,Mar,Shoulder Season,UK,6,6,767.33,4603.97,Business,Website,Oceanic Travels,,132,11/02/22,Canceled
2,Casa Property,08/03/22,2022,Mar,Shoulder Season,JP,14,15,247.89,3718.29,Business,Website,Sunset Ltd,Company A,161,06/02/22,No Show
6,Fun Property,08/03/22,2022,Mar,Shoulder Season,LV,20,22,196.29,4318.3,Leisure,Direct,Sunset Ltd,,30,16/02/22,Confirmed
5,Loop Property,08/03/22,2022,Mar,Shoulder Season,BE,17,18,220.18,3963.26,Leisure,OTA,TO Africa,,142,13/02/22,No Show
4,Michamvi Property,08/03/22,2022,Mar,Shoulder Season,HU,18,19,206.93,3931.74,Leisure,TA/TO,ZanziTours,Company B,28,06/02/22,Confirmed
7,Mwezi Property,08/03/22,2022,Mar,Shoulder Season,CN,22,24,237.63,5703.12,Business,TA/TO,Sunset Ltd,Company B,111,16/02/22,Confirmed
3,Nur Property,08/03/22,2022,Mar,Shoulder Season,UK,17,18,239.02,4302.42,Leisure,Direct,ZanziTours,Company C,138,11/02/22,No Show
1,Kasha Property,09/03/22,2022,Mar,Shoulder Season,HU,6,6,564.32,3385.92,Corporate,OTA,ZanziTours,Company C,82,02/03/22,Confirmed
2,Casa Property,09/03/22,2022,Mar,Shoulder Season,EE,14,15,278.85,4182.74,Group,Website,Oceanic Travels,Company A,179,21/02/22,No Show
6,Fun Property,09/03/22,2022,Mar,Shoulder Season,IN,20,22,254.55,5600.12,Corporate,OTA,TO Africa,Company A,71,04/03/22,Confirmed
5,Loop Property,09/03/22,2022,Mar,Shoulder Season,JP,17,18,199.17,3585.07,Corporate,OTA,Oceanic Travels,Company A,9,17/02/22,Canceled
4,Michamvi Property,09/03/22,2022,Mar,Shoulder Season,HU,18,19,199.74,3795.1,Leisure,OTA,Sunset Ltd,,115,17/02/22,Confirmed
7,Mwezi Property,09/03/22,2022,Mar,Shoulder Season,AT,22,24,265.9,6381.69,Corporate,Website,ZanziTours,,28,06/03/22,Canceled
3,Nur Property,09/03/22,2022,Mar,Shoulder Season,DK,17,18,231.19,4161.5,Business,OTA,Sunset Ltd,,62,06/03/22,Canceled
1,Kasha Property,10/03/22,2022,Mar,Shoulder Season,AE,6,6,803.87,4823.21,Group,OTA,TO Africa,Company B,115,01/03/22,Canceled
2,Casa Property,10/03/22,2022,Mar,Shoulder Season,UK,14,15,228.3,3424.53,Business,Website,Sunset Ltd,,47,08/03/22,Canceled
6,Fun Property,10/03/22,2022,Mar,Shoulder Season,CN,20,22,250.89,5519.67,Leisure,Website,TO Africa,Company B,117,15/02/22,No Show
5,Loop Property,10/03/22,2022,Mar,Shoulder Season,DK,17,18,229.22,4125.95,Corporate,OTA,ZanziTours,,4,16/02/22,No Show
4,Michamvi Property,10/03/22,2022,Mar,Shoulder Season,PL,18,19,236.23,4488.41,Corporate,TA/TO,Sunset Ltd,,28,09/02/22,Canceled
7,Mwezi Property,10/03/22,2022,Mar,Shoulder Season,AT,22,24,220.59,5294.16,Corporate,OTA,TO Africa,Company C,66,27/02/22,Canceled
3,Nur Property,10/03/22,2022,Mar,Shoulder Season,ZA,17,18,250.14,4502.48,Leisure,TA/TO,Oceanic Travels,Company C,43,12/02/22,Canceled
1,Kasha Property,11/03/22,2022,Mar,Shoulder Season,AE,6,6,665.99,3995.93,Corporate,Group,Sunset Ltd,Company C,90,10/03/22,Confirmed
2,Casa Property,11/03/22,2022,Mar,Shoulder Season,EE,14,15,261.26,3918.84,Leisure,OTA,Sunset Ltd,,24,28/02/22,Canceled
6,Fun Property,11/03/22,2022,Mar,Shoulder Season,EE,20,22,207.15,4557.39,Leisure,Direct,TO Africa,,59,11/02/22,No Show
5,Loop Property,11/03/22,2022,Mar,Shoulder Season,LU,17,18,258.67,4656.1,Business,Corporate,Oceanic Travels,Company A,48,19/02/22,Canceled
4,Michamvi Property,11/03/22,2022,Mar,Shoulder Season,AT,18,19,233.48,4436.04,Leisure,Website,Oceanic Travels,,134,02/03/22,Confirmed
7,Mwezi Property,11/03/22,2022,Mar,Shoulder Season,UK,22,24,240.07,5761.64,Group,Website,ZanziTours,Company C,95,03/03/22,No Show
3,Nur Property,11/03/22,2022,Mar,Shoulder Season,AE,17,18,215.53,3879.57,Business,Direct,TO Africa,,142,08/03/22,No Show
1,Kasha Property,12/03/22,2022,Mar,Shoulder Season,IE,6,6,749.73,4498.37,Corporate,OTA,Sunset Ltd,Company A,87,21/02/22,Canceled
2,Casa Property,12/03/22,2022,Mar,Shoulder Season,CN,14,15,271.18,4067.73,Business,OTA,ZanziTours,,49,06/03/22,Canceled
6,Fun Property,12/03/22,2022,Mar,Shoulder Season,DK,20,22,239.98,5279.45,Corporate,OTA,ZanziTours,,142,08/03/22,Confirmed
5,Loop Property,12/03/22,2022,Mar,Shoulder Season,HU,17,18,237.67,4278.04,Leisure,OTA,ZanziTours,Company A,68,05/03/22,No Show
4,Michamvi Property,12/03/22,2022,Mar,Shoulder Season,DE,18,19,208.57,3962.91,Group,OTA,ZanziTours,Company A,91,11/03/22,Canceled
7,Mwezi Property,12/03/22,2022,Mar,Shoulder Season,DE,22,24,245.19,5884.54,Business,OTA,TO Africa,Company A,99,14/02/22,Confirmed
3,Nur Property,12/03/22,2022,Mar,Shoulder Season,DK,17,18,250.73,4513.21,Group,TA/TO,ZanziTours,,123,26/02/22,Confirmed
1,Kasha Property,13/03/22,2022,Mar,Shoulder Season,HU,6,6,627.97,3767.83,Leisure,Direct,Oceanic Travels,,132,14/02/22,No Show
2,Casa Property,13/03/22,2022,Mar,Shoulder Season,RO,14,15,257.41,3861.21,Leisure,TA/TO,TO Africa,Company C,146,19/02/22,Canceled
6,Fun Property,13/03/22,2022,Mar,Shoulder Season,BE,20,22,262.82,5782.11,Group,OTA,Sunset Ltd,Company C,26,27/02/22,No Show
5,Loop Property,13/03/22,2022,Mar,Shoulder Season,SK,17,18,244.24,4396.35,Business,OTA,Sunset Ltd,,50,13/02/22,No Show
4,Michamvi Property,13/03/22,2022,Mar,Shoulder Season,RO,18,19,274.19,5209.6,Group,OTA,TO Africa,Company B,125,27/02/22,Canceled
7,Mwezi Property,13/03/22,2022,Mar,Shoulder Season,SG,22,24,188.04,4512.97,Group,Direct,ZanziTours,,130,20/02/22,Canceled
3,Nur Property,13/03/22,2022,Mar,Shoulder Season,LU,17,18,233.98,4211.68,Corporate,Direct,TO Africa,Company C,55,09/03/22,Confirmed
1,Kasha Property,14/03/22,2022,Mar,Shoulder Season,AT,6,6,578.35,3470.13,Group,TA/TO,TO Africa,,40,17/02/22,Canceled
2,Casa Property,14/03/22,2022,Mar,Shoulder Season,SG,14,15,234.87,3522.98,Corporate,OTA,ZanziTours,,101,15/02/22,No Show
6,Fun Property,14/03/22,2022,Mar,Shoulder Season,SG,20,22,238.21,5240.58,Group,Direct,ZanziTours,,63,16/02/22,No Show
5,Loop Property,14/03/22,2022,Mar,Shoulder Season,CH,17,18,224.08,4033.44,Leisure,Website,Sunset Ltd,Company B,91,06/03/22,Confirmed
4,Michamvi Property,14/03/22,2022,Mar,Shoulder Season,SK,18,19,232.89,4424.87,Corporate,TA/TO,TO Africa,Company B,38,26/02/22,Confirmed
7,Mwezi Property,14/03/22,2022,Mar,Shoulder Season,NL,22,24,249.69,5992.5,Corporate,OTA,TO Africa,Company A,82,24/02/22,No Show
3,Nur Property,14/03/22,2022,Mar,Shoulder Season,SI,17,18,194.6,3502.89,Corporate,Group,ZanziTours,Company B,23,15/02/22,No Show
1,Kasha Property,15/03/22,2022,Mar,Shoulder Season,SK,6,6,583.04,3498.24,Group,OTA,Oceanic Travels,Company B,159,03/03/22,No Show
2,Casa Property,15/03/22,2022,Mar,Shoulder Season,SG,14,15,228.97,3434.57,Business,OTA,Oceanic Travels,Company B,40,28/02/22,No Show
6,Fun Property,15/03/22,2022,Mar,Shoulder Season,LU,20,22,257.67,5668.69,Business,OTA,Oceanic Travels,Company C,30,10/03/22,Confirmed
5,Loop Property,15/03/22,2022,Mar,Shoulder Season,CA,17,18,232.21,4179.85,Leisure,Direct,ZanziTours,Company B,86,19/02/22,Canceled
4,Michamvi Property,15/03/22,2022,Mar,Shoulder Season,PL,18,19,217.77,4137.6,Group,OTA,TO Africa,Company B,18,18/02/22,No Show
7,Mwezi Property,15/03/22,2022,Mar,Shoulder Season,LT,22,24,220.41,5289.9,Business,Group,ZanziTours,,110,15/02/22,No Show
3,Nur Property,15/03/22,2022,Mar,Shoulder Season,DE,17,18,239.73,4315.15,Leisure,Group,ZanziTours,,158,27/02/22,Confirmed
1,Kasha Property,16/03/22,2022,Mar,Shoulder Season,CZ,6,6,745.02,4470.13,Leisure,OTA,TO Africa,,146,09/03/22,Confirmed
2,Casa Property,16/03/22,2022,Mar,Shoulder Season,BR,14,15,218.11,3271.71,Leisure,Website,ZanziTours,Company A,27,20/02/22,No Show
6,Fun Property,16/03/22,2022,Mar,Shoulder Season,CZ,20,22,248.86,5474.96,Business,TA/TO,Sunset Ltd,Company B,118,01/03/22,Canceled
5,Loop Property,16/03/22,2022,Mar,Shoulder Season,PL,17,18,199.3,3587.42,Leisure,OTA,Sunset Ltd,Company C,88,14/02/22,Canceled
4,Michamvi Property,16/03/22,2022,Mar,Shoulder Season,FR,18,19,245.39,4662.48,Business,Direct,ZanziTours,Company A,1,05/03/22,No Show
7,Mwezi Property,16/03/22,2022,Mar,Shoulder Season,IN,22,24,272.59,6542.25,Corporate,OTA,TO Africa,Company C,46,01/03/22,No Show
3,Nur Property,16/03/22,2022,Mar,Shoulder Season,RO,17,18,185.06,3331.09,Group,Website,TO Africa,Company A,48,14/02/22,No Show
1,Kasha Property,17/03/22,2022,Mar,Shoulder Season,SG,6,6,563.16,3378.96,Group,Group,TO Africa,Company A,165,28/02/22,Canceled
2,Casa Property,17/03/22,2022,Mar,Shoulder Season,NL,14,15,261.85,3927.81,Group,Website,Oceanic Travels,Company C,85,01/03/22,Canceled
6,Fun Property,17/03/22,2022,Mar,Shoulder Season,NL,20,22,213.62,4699.56,Corporate,OTA,ZanziTours,Company C,152,15/02/22,Confirmed
5,Loop Property,17/03/22,2022,Mar,Shoulder Season,CN,17,18,189.29,3407.15,Corporate,Direct,TO Africa,Company A,138,22/02/22,No Show
